id,price_usd
2306710,347036.0776664503
2307172,210080.60080753718
2307473,734568.850195751
2307474,158553.13369990248
2309953,153208.20196355495
2311679,155066.660229822
2315163,202096.16943562054
2316532,90950.19941645082
2316620,178767.0339267692
2316653,103344.79443028332
2320615,90950.19941645082
2320708,452139.4478295611
2321672,321664.6674791307
2321692,668227.5823330808
2321742,123213.47833462982
2327310,117165.08309238825
2327357,135542.58615492543
2327358,239467.98939007288
2327366,875473.323311064
2327367,469790.07778612024
2327411,139297.8840216357
2327412,181165.71615664876
2327534,95627.35618653875
2327559,249183.4776063301
2327728,308753.6547005319
2327730,144879.1530378168
2327731,93535.10022178978
2327740,122782.66571122532
2327742,206345.7515669083
2327748,140190.90834552993
2327749,150594.74724009642
2327759,211775.41292204082
2327785,158432.1937415361
2327787,77973.62608694736
2327839,216860.5369089408
2328010,101882.70387169067
2328011,121739.08666110825
2328012,176094.04450717478
2328018,226143.3846247622
2328019,226143.3846247622
2328046,122060.75183270694
2328083,97070.62048447384
2328084,193082.2811416554
2328088,335145.8300569152
2328133,290819.0901441683
2328212,202806.26774273496
2328320,97768.23196991347
2328326,113594.50265726962
2328369,116949.17144354772
2328371,145091.71821881685
2328375,95216.23465643795
2328378,109389.02384928359
2328381,202006.50355591832
2328383,67899.09098512729
2328385,118185.8417087821
2328388,168205.7881612818
2328390,229472.21048368327
2328392,231029.0592089829
2328393,168205.7881612818
2328396,165066.43570019703
2328399,95844.76707348062
2330281,141564.7931062204
2330683,151759.3442339747
2168328,98271.08063005155
2168392,183550.1929396804
2175438,83049.07950935123
2175509,399887.5269293883
2176950,106117.1031547804
2176968,191974.6262554119
2178502,99637.52724875697
2178606,265775.64651760046
2178651,78892.4434170587
2178683,117612.5193410917
2178686,117612.5193410917
2178689,117612.5193410917
2178690,117612.5193410917
2178694,117612.5193410917
2178699,117612.5193410917
2181240,164209.3062939357
2182634,111692.44167429079
2182635,111692.44167429079
2183563,103663.16431196388
2183564,113250.8112783286
2202384,120726.67025282828
2202385,120726.67025282828
2202410,99761.63279910447
2206685,200892.58926985157
2218724,162028.8131708313
2222556,122312.88651671652
2224544,153208.20196355495
2224651,153818.22078280136
2227916,89333.09702288632
2228656,815612.5008816672
2228658,510342.3895915545
2228659,809442.5450573737
2230692,278401.5805057414
2238540,81565.15956892607
2238584,1178928.2032969433
2238771,176101.17742831944
2240265,141564.7931062204
2242498,121556.0729164321
2242504,218199.70306825524
2242531,191974.6262554119
2242532,82676.92652748905
2242533,211178.92196014436
2242534,159669.90343720774
2242535,186620.88914210766
2242578,140562.6019120491
2242631,145907.9260866976
2245929,224132.8446792326
2245930,224132.8446792326
2265868,147784.13359296715
2267675,114470.09333084612
2274219,563032.8201757327
2274894,851746.5573765341
2275093,75011.7510242828
2327744,185179.9410894709
2328095,103707.65336156829
2202375,300673.9205823667
2222628,472393.7790906427
2238482,86908.78686902829
2267633,94526.09540984526
2267634,94526.09540984526
2267635,94526.09540984526
2267636,94526.09540984526
2265626,128448.07469452938
2265630,224462.80873419353
2265631,198858.18691340333
2265638,99735.8517042659
2265639,119147.03725922041
2265670,117728.89145555932
2265671,133134.5736799921
2265675,299136.8407200149
2265677,149725.04476036128
2265678,128834.45882075194
2265681,130558.7983886782
2265683,191509.60471420956
2265684,118917.23836906078
2265685,176053.40840866568
2265687,298577.52825575677
2265690,159550.8524508541
2265708,1093454.5867993338
2265711,153193.76847306095
2265721,148996.2570351721
2265817,68287.22472590441
2265955,101937.49191833216
2267312,220824.54278951293
2267316,221188.19934360895
2271750,118912.3812586141
2271752,151750.87715504624
2274522,104002.60755169671
2274637,185679.3364716298
2274758,320705.2431355105
2286215,133596.4660053003
2293379,170290.77968007218
2305189,170738.18897549552
2315113,64578.72249079349
2327586,190439.2754754863
2327589,78662.99802140109
2327590,91561.30862590864
2327592,266193.9621517258
2327594,244270.96906645023
2327596,353504.12286681955
2327599,96611.93791886694
2327603,106301.63192471197
2327604,81694.07480934294
2327609,75613.87546084772
2327614,151052.80013481836
2327658,642995.8014419833
2327660,165076.77738062976
2327661,145367.78649325098
2327662,204818.00568911363
2327663,77648.40236418729
2327667,363982.7842109839
2327669,276060.9615363594
2327670,145367.78649325098
2327671,103957.03627912173
2327672,130908.32242592932
2327676,172930.42499527542
2328264,118232.61494774844
2328265,149245.65187293815
2328271,219058.57986673468
2328300,91490.44327161851
2168433,82199.03662035479
2219871,194933.17502371155
2222566,123033.49433560057
2271754,99010.34053195133
2327653,103720.20298057438
2286216,157009.23367134735
2309978,136328.2447600179
2327970,48634.82770280489
2263404,137869.92944789087
2263410,183724.54099258056
2263467,111099.90405915873
2263476,285723.43979307095
2263480,285661.68687206256
2263482,173084.78895204488
2263638,137539.8477614209
2264075,98597.43464614406
2264079,192578.07096053913
2264151,63793.199497378126
2264158,84944.2214052244
2264178,234352.96554524318
2264189,175028.38920292258
2264219,397289.5865755045
2264229,397289.5865755045
2264248,172675.9032985305
2264274,273796.80243714934
2264298,510127.7444722149
2264474,579818.2747249244
2264482,213970.70569206253
2264514,131305.3069122122
2264518,173330.01198054195
2264549,106137.32435057816
2264589,403146.3917208969
2264619,266572.77099845104
2264637,239108.34650810467
2264695,173723.4542766498
2264699,267984.54680498195
2264702,102138.03835586041
2265192,86996.13076717168
2265236,322055.6599864699
2265246,78667.741333969
2265676,93064.22518149871
2265881,122724.19915923398
2265886,202815.74321850578
2265887,546707.1973314508
2265888,207686.35963123495
2266020,203646.81600785672
2266032,298201.2995971464
2266320,293188.90921100456
2266321,293188.90921100456
2266587,119928.45622680854
2266748,172722.77248702385
2266793,201260.31556825148
2266889,122272.53523530671
2266893,343867.43750668614
2266918,106683.92996208504
2267013,59598.836233517664
2267031,59598.836233517664
2267032,58456.11233731809
2267033,59598.836233517664
2267034,59598.836233517664
2267067,115709.3795226917
2267097,287169.3564981243
2267108,106638.88509821553
2267109,92080.14473250962
2267169,114365.51577296208
2267181,159046.53205576728
2267229,481829.37619833584
2267238,173520.11972136117
2267239,306455.8455720938
2267365,350531.33376295376
2267366,225124.85657419523
2267372,415348.8567178626
2267932,81962.33742577015
2267947,90492.3620668581
2267960,86534.44533066869
2267981,303604.5810756801
2267982,189311.09898254203
2268002,367458.98892820446
2268005,114905.75838643979
2268091,168520.34830476472
2268301,175344.99305155867
2268333,436879.40858100104
2269116,251902.45531164884
2269215,87573.47090458983
2269237,111687.7736687488
2269257,149078.8729086303
2269380,458102.1844428513
2269424,277608.8992602698
2269542,170081.85446462772
2269761,63922.64230476567
2269762,115116.12623984217
2269763,579225.4230327648
2269794,258157.43039096522
2270518,268933.99822961725
2270524,177990.42522920083
2270539,355617.074010428
2270549,129599.10306660029
2270578,321763.7001484989
2270746,166441.34558436577
2270816,575778.0579406886
2270825,126466.64744764753
2270874,244009.4528040439
2270937,556821.6128211544
2270939,134312.57484875259
2270964,146406.61697672182
2270968,139649.71110040726
2270969,49753.36797195501
2271005,192411.17237565733
2271017,173137.0617951009
2271022,234318.40286094183
2271072,112608.64117931291
2271119,194452.8349805904
2271136,431732.67900038074
2271530,121241.50100419649
2271540,231624.10105122437
2271550,294121.19098556106
2271582,130341.26482558638
2271720,175372.77845890436
2271730,99852.24454815917
2271753,363451.579772001
2272004,117807.8744812428
2272897,182226.7667987921
2272916,131167.40092101367
2272919,390969.0698822703
2272933,108071.92596173214
2274247,86417.11314346071
2274257,113007.46933050148
2274362,206472.1210429266
2274482,178517.09053880148
2274483,162865.0329123172
2274484,162865.0329123172
2274533,94840.94985336585
2274684,133238.5625002123
2274686,103948.48131311883
2274688,275720.252660674
2274689,193405.25521889198
2274693,137376.24825662747
2274925,227139.86200005029
2274928,494590.4857895552
2275128,398802.05874818686
2275723,158130.87568404726
2275725,92069.75821697757
2275740,140220.99647704881
2275746,208142.39167729559
2275753,298957.614390501
2275754,99370.9867393074
2275757,68902.95776260705
2275758,81593.63405131626
2275986,189695.5551910904
2275987,207210.85194020905
2275994,322141.2823048498
2276648,123186.0186988184
2276664,195553.81544672052
2276675,272680.82136729016
2276747,139107.7217178568
2276777,116694.89815407663
2277102,210497.95433420813
2284747,133089.8129638723
2284757,180350.596420838
2284797,85359.10517182593
2284799,415732.43492123554
2286152,190257.89536270077
2286171,69660.80022949443
2286453,120533.5968437685
2286456,158197.13364979095
2286468,88480.18613176349
2289619,134705.77123815322
2289620,132249.3120726099
2289623,142677.34598421978
2289624,248609.4304092506
2289627,397680.160074425
2289628,412191.45113859355
2289629,277930.7225936602
2289631,125997.87812119324
2289634,187965.0879639352
2289635,187965.0879639352
2289856,74594.67102925613
2289867,469257.9432102207
2289883,136579.5668790511
2289905,210783.11999864987
2289918,146406.61697672182
2289934,495499.10551255726
2290051,105981.89566661199
2290117,486908.1020829309
2290127,121550.26982226686
2290182,303585.51100066135
2290185,303585.51100066135
2290194,291624.50538797176
2290242,124711.06789941156
2290259,182199.81783279427
2290273,152195.39735897203
2290277,176415.05420898
2290317,149953.66911471606
2290322,455463.91325509414
2290325,88184.57030354996
2290326,202400.83365245743
2290347,80462.17999688949
2290348,80795.56679044281
2290349,85307.77916895214
2290350,85307.77916895214
2290351,85307.77916895214
2290352,85307.77916895214
2290353,80795.56679044281
2290354,80412.42103488582
2290355,80412.42103488582
2290356,80795.56679044281
2290357,85307.77916895214
2290358,85307.77916895214
2290359,85307.77916895214
2290360,85307.77916895214
2290361,80795.56679044281
2290362,116164.43678254755
2290363,80412.42103488582
2290364,80412.42103488582
2290365,80412.42103488582
2290366,80795.56679044281
2290367,85307.77916895214
2290368,85307.77916895214
2290369,80795.56679044281
2290370,80412.42103488582
2290371,80412.42103488582
2290372,80795.56679044281
2290373,85307.77916895214
2290374,80795.56679044281
2290375,80412.42103488582
2290377,80412.42103488582
2290378,80412.42103488582
2290379,80795.56679044281
2290380,85307.77916895214
2290381,85307.77916895214
2290382,85307.77916895214
2290383,80795.56679044281
2290384,80412.42103488582
2290385,85307.77916895214
2290386,85307.77916895214
2290387,85307.77916895214
2290388,85307.77916895214
2290389,80795.56679044281
2290390,80412.42103488582
2290391,80412.42103488582
2290392,80412.42103488582
2290393,85307.77916895214
2290394,85307.77916895214
2290395,85307.77916895214
2290396,163521.7805604486
2290397,80412.42103488582
2290413,178300.41597320169
2290414,97275.02913539663
2290415,89557.42824092615
2290419,193288.9015536556
2290434,146452.17916161128
2290440,247139.32098023046
2290463,205286.37884655438
2290469,261146.94997899217
2290577,258065.23575367074
2290594,259084.98780550354
2290596,98011.50099721695
2290600,100572.7038097107
2290637,432147.28627366276
2290639,130630.30931336932
2290640,65213.40028606398
2290641,106858.31821890468
2290646,139208.35006578764
2290648,59312.12634649033
2290653,186902.4897055843
2290668,223488.15652440218
2290670,387909.11583723145
2290675,181118.28666915942
2290679,108277.09519384385
2290693,343404.46194908326
2290694,501126.0144481368
2290697,343230.2582451539
2290735,120393.46454436358
2290737,307849.6766682998
2290748,155337.22712163106
2290769,175564.1395873587
2290773,484765.761883976
2290777,175564.1395873587
2290786,500458.3893428109
2290799,190282.6398914673
2290817,262622.4955770377
2290820,570334.7144621578
2290828,261869.4458965637
2290961,152698.47116519455
2291013,367458.98892820446
2291035,225020.19738616302
2291099,140082.05667250959
2291104,140082.05667250959
2291105,140082.05667250959
2291158,108486.63600253862
2291189,148225.75721541318
2291205,99902.93980221807
2291240,111008.16893061878
2291298,111008.16893061878
2291309,128391.48713571836
2291328,170799.27615238033
2291332,111841.58384333977
2291366,456269.62897170853
2291373,456269.62897170853
2291386,386603.97182638576
2291490,268032.0373439443
2291523,262338.63937392895
2291541,160551.09568045428
2291556,292879.6849117139
2291561,220926.3633625406
2291580,202199.0350665872
2291650,124460.31028212557
2291691,286741.22927850997
2291742,131747.47340785462
2291757,201247.44069798256
2291759,122065.21458412653
2291793,173137.0617951009
2292006,187108.12642629578
2292028,219529.7495171794
2292056,162635.77086505815
2292121,202185.77271759053
2292140,161217.83358968163
2292183,187718.82927695024
2292233,232707.230414216
2292244,152100.22341265826
2292248,119959.85255487714
2292279,225114.14378669625
2292285,712002.3461037615
2292291,266193.36639171815
2292305,342714.5746190161
2292310,143920.30985812715
2292332,147681.74958460047
2292341,59177.698735636186
2292366,382088.04690030374
2292441,116772.25535022463
2292454,484061.1283428497
2292455,337248.44864681695
2292456,156897.89155741243
2292458,116513.57219765753
2292473,104018.69006920242
2292477,60720.57096213079
2292480,240114.79519012806
2292499,59904.20087949406
2292512,99702.81252346652
2292522,115702.41551890418
2292525,117840.05152023488
2292605,254356.07344260588
2292609,254356.07344260588
2292630,501617.7801322144
2292665,193535.17306809974
2292677,124217.90895915621
2292700,350647.0409682733
2292704,252332.21386844
2292709,175296.8878922699
2292711,162231.7952345908
2292713,162231.7952345908
2292722,190174.05973942069
2292729,374346.18345810316
2292732,186599.78627025156
2292738,264155.95596879494
2292761,215912.3709721549
2292948,173469.69261346638
2293049,137478.82729482904
2293055,137478.82729482904
2293062,98976.50646541988
2293119,295494.83451208915
2293158,84706.9147435374
2293160,97756.91014148193
2293166,178796.02708222423
2293172,117178.12800316903
2293181,105305.87905188937
2293186,264997.67424427
2293188,65505.20129369973
2293217,113596.66674294653
2293221,694546.5719375685
2293222,694546.5719375685
2293223,694546.5719375685
2293227,88759.35542148488
2293228,187287.84739427772
2293229,694546.5719375685
2293230,694546.5719375685
2293231,694546.5719375685
2293233,108426.44435514792
2293518,121750.05235590144
2293519,121750.05235590144
2293520,121750.05235590144
2294380,199139.4305984321
2294410,151483.66140690612
2295021,230210.94611678153
2295031,409863.91854149726
2295034,343230.2582451539
2295038,71741.57351332299
2295047,78713.00364139087
2295050,75150.74683075638
2295052,70461.01389427754
2295053,86605.59739739822
2295054,95071.35363588038
2295056,99699.03150452829
2295059,86605.59739739822
2295069,72816.40805308359
2295182,30818.986868702
2295197,276450.6749602338
2295255,197365.71063758206
2295271,102036.95914841164
2295275,71655.49064885726
2295286,143087.56597601797
2295287,131218.21846041232
2295289,317825.63030996436
2295298,225861.01317383078
2295470,44287.933726226656
2295474,76505.54548067923
2295658,146462.5002911173
2295680,494355.9554139353
2295686,93749.68054980997
2296198,133605.9760717665
2296202,133605.9760717665
2296216,263881.79241252306
2296643,650530.4805107435
2296657,112729.55644355007
2296666,228478.01696085007
2296670,65648.64195928913
2296704,107844.20052058491
2296706,108183.86364346156
2296711,388853.9499387648
2296717,107366.47520932362
2296746,98896.44785383319
2296748,98896.44785383319
2296749,99906.93185275755
2296752,81450.00058142458
2296754,102572.80487172115
2296755,158695.65769018876
2296757,99906.93185275755
2296758,98896.44785383319
2296761,98896.44785383319
2296762,81450.00058142458
2296763,95898.89753762122
2296764,95898.89753762122
2296768,81450.00058142458
2296770,98896.44785383319
2296773,81450.00058142458
2296776,81450.00058142458
2296777,81450.00058142458
2296785,102604.96966935066
2296845,264343.97546654387
2296846,181108.3649556434
2296849,357443.55812946055
2296857,663973.4540178576
2296867,444159.5658821993
2296870,122492.81426062471
2296922,202907.85135533928
2296932,97266.11298143466
2296933,82890.7654416994
2296934,79985.82143964429
2296935,90794.80579268414
2296936,81285.91781357782
2296937,86369.30135140238
2296938,80678.85918007877
2296941,99674.40913053788
2296942,86369.30135140238
2296943,79985.82143964429
2296944,100966.69116062073
2296945,90794.80579268414
2296946,81285.91781357782
2296947,86369.30135140238
2296949,80405.80492344667
2296950,109990.1882937333
2296953,79985.82143964429
2296954,100966.69116062073
2296955,90794.80579268414
2296956,81285.91781357782
2296957,86369.30135140238
2296958,80678.85918007877
2296959,80405.80492344667
2296960,109990.1882937333
2296961,87239.96014398716
2296962,84747.03765741707
2296963,123603.05341842938
2296964,132281.78888555925
2296965,94414.04678136845
2296966,77313.14635721622
2296967,141890.8236244221
2296968,62289.11315464431
2296969,80706.44123077896
2296970,100325.35425917608
2296971,118704.80050083392
2296972,94414.04678136845
2296973,77313.14635721622
2296974,100935.19976931963
2296975,62289.11315464431
2296976,80706.44123077896
2296977,100325.35425917608
2296978,118704.80050083392
2296979,94414.04678136845
2296980,77313.14635721622
2296981,100935.19976931963
2296982,102209.90430766507
2296983,93224.95381806401
2296984,111082.93754120526
2296985,90794.80579268414
2296986,146507.82137895023
2296987,79443.27191272561
2296988,61906.23393762286
2296989,103676.44271041415
2296990,90794.80579268414
2296991,122112.18072376303
2296992,103676.44271041415
2296993,90794.80579268414
2296994,86323.3610654553
2297021,250887.94017332242
2297030,173452.1544062996
2297060,94090.92038675313
2297063,121859.82666398196
2297069,146018.25623269976
2297090,426639.92453535495
2297098,144029.5405959944
2297122,93658.22492944147
2297137,178703.79918457405
2297152,122126.85537155945
2297156,223488.15652440218
2297159,378032.7483305837
2297251,130458.1285876113
2297258,76004.38180392359
2297280,651444.2830413127
2297366,235416.16111208187
2297376,71513.48835162281
2297401,418673.46751760127
2297408,494806.9894384764
2297423,254891.8188699258
2297451,122843.10278562021
2297461,201807.36253996033
2297585,100188.12314441473
2297636,133683.90802642147
2297679,299588.61476204445
2297682,299588.61476204445
2297740,76154.92567792507
2297747,76154.92567792507
2297750,76154.92567792507
2297767,489891.71792913537
2297784,123454.7794443631
2297830,85319.40643689546
2297876,171699.41199607876
2297882,85319.40643689546
2297886,74413.73833429445
2297887,67585.4598756768
2297930,57734.15893456222
2298513,62200.354339297206
2298882,75723.92609975705
2298883,44966.18285994933
2298893,137999.53825993664
2298894,143168.05976604842
2298895,94365.73281495142
2298898,46005.123257766114
2298900,29788.210233962767
2298901,115271.32572407204
2298902,102693.70258085198
2298903,68431.45152892993
2298904,153169.2024710804
2298905,57146.65040757735
2298906,53704.540573921586
2298921,30411.59128803001
2298922,65259.02959520248
2298929,75723.92609975705
2298930,47532.60629806399
2298931,66698.57643571132
2298932,35795.7310294323
2298935,38583.74638186956
2298938,148246.25399943133
2298939,113981.9398761448
2298940,158510.2751419607
2298941,88517.0948959445
2298942,88188.02522683085
2299039,404475.86478691344
2299049,61066.78816395684
2299060,62700.9457566842
2299061,52459.07807613003
2299062,91871.82385467108
2299063,54078.513764126015
2299064,54078.513764126015
2299065,26956.585267845585
2299066,102523.74736884194
2299067,48664.42916194143
2299069,55874.72975803722
2299070,91871.82385467108
2299071,54078.513764126015
2299072,54078.513764126015
2299073,102523.74736884194
2299074,102523.74736884194
2299075,19336.36911282753
2299076,19336.36911282753
2299077,19336.36911282753
2299078,19336.36911282753
2299079,19336.36911282753
2299080,19336.36911282753
2299081,19336.36911282753
2299082,19336.36911282753
2299083,19336.36911282753
2299084,39961.60480008317
2299085,39961.60480008317
2299086,25185.412048019753
2299087,25185.412048019753
2299090,25185.412048019753
2299092,18431.250978891665
2299093,49310.04029613086
2299094,49310.04029613086
2299095,62700.9457566842
2299096,62700.9457566842
2299097,25230.029099080733
2299098,27465.628706243147
2299102,25230.029099080733
2299105,20893.620325401327
2299106,25185.412048019753
2299107,31170.982014695885
2299108,49310.04029613086
2299109,60707.176031708346
2299285,183512.30645566763
2299288,138241.3127942705
2299302,98598.65927408419
2299304,95583.47928938773
2299309,89192.69490982051
2299311,89192.69490982051
2299313,89192.69490982051
2299316,104081.57449660964
2299369,112904.5351145011
2299372,106604.80966013779
2299377,112904.5351145011
2299381,98126.35533361984
2299401,116936.68949621254
2299403,117118.84852546401
2299408,101367.29671227434
2299410,63940.11462312238
2299412,92563.54268095986
2299414,101367.29671227434
2299417,134911.3296128115
2299419,101367.29671227434
2299421,142305.53273653923
2299423,63940.11462312238
2299426,130079.31364280474
2299428,134911.3296128115
2299451,105209.8175762079
2299474,142305.53273653923
2299475,134911.3296128115
2299493,65952.94858185572
2299495,65952.94858185572
2299555,134234.60562189642
2299556,141406.4347443966
2299557,134809.64985569494
2299558,130812.57723610183
2299560,141406.4347443966
2299561,134809.64985569494
2299562,130812.57723610183
2299563,141406.4347443966
2299564,134809.64985569494
2299565,130812.57723610183
2299566,134809.64985569494
2299567,130812.57723610183
2299568,141406.4347443966
2299569,134809.64985569494
2299570,130812.57723610183
2299571,134809.64985569494
2299572,130812.57723610183
2299573,87883.70780382835
2299574,123711.73717329142
2299575,110271.4669181364
2299744,310971.58988080104
2299761,177850.2404165628
2299789,123799.20609914907
2299791,171026.0527935612
2299808,548286.0023424058
2299833,332880.99175422575
2299848,258612.02782812575
2299890,182136.06838156472
2299907,95826.42399086306
2299959,99782.32244578432
2299987,393552.4572699416
2299991,83765.57599859388
2300002,81733.36701021776
2300003,102290.44830556562
2300019,83683.52998642196
2300029,53637.67692986875
2300034,102290.44830556562
2300047,83683.52998642196
2300054,102290.44830556562
2300069,83683.52998642196
2300087,102290.44830556562
2300106,83683.52998642196
2300124,102290.44830556562
2300126,49978.138702304495
2300151,36515.46599661595
2300155,83765.57599859388
2300172,49978.138702304495
2300176,102290.44830556562
2300181,77022.07566493165
2300191,36515.46599661595
2300197,88594.90891322917
2300214,36515.46599661595
2300218,93219.94149014787
