id,price_usd
2327953,75207.82350771473
2327954,166658.06316552943
2327962,366730.8955336524
2327977,113194.66389481814
2328054,148829.96830887647
2328060,239333.56308803105
2328061,231168.94834837277
2328200,112292.48533564513
2328233,103855.81127680306
2328295,234261.47325824178
2328297,167645.84957202082
2328313,138834.45055870202
2328315,238595.73681692895
2328318,138993.65025538276
2328321,263094.84950421087
2328325,401000.62764760747
2328348,224743.5196581287
2329581,85437.17497520773
2329582,85437.17497520773
2329583,84248.80609899205
2329584,85437.17497520773
2329585,85437.17497520773
2329586,85437.17497520773
2329587,85437.17497520773
2329588,85437.17497520773
2168405,97962.32321725934
2168434,178536.02884744256
2178613,85793.85118779178
2178614,85793.85118779178
2178664,133595.91607960593
2181308,89617.12539476308
2207357,98093.06490437691
2217072,143849.5273030406
2220020,74152.40214677228
2220033,194642.73734285132
2220038,199806.30270142763
2220040,199806.30270142763
2222565,93260.38598675962
2238750,172494.51815286884
2238751,167601.96353467365
2238949,71951.21020325605
2239792,381143.131094141
2239799,382120.9899612991
2239800,271645.44992824545
2242461,171954.7131037614
2242589,275444.45129400224
2242590,275444.45129400224
2242591,275444.45129400224
2242714,194240.3898918884
2274855,94764.29879980299
2274856,112759.5141783162
2327540,179093.1859823205
2327842,133720.65718482714
2328366,128430.6267274
2328367,236725.80950434555
2178513,84183.60713088467
2267264,221069.5328246449
2238720,131784.49813181366
2265180,170412.23144246443
2265183,135649.0712036631
2265542,159152.20359607768
2265729,269420.1256655369
2265733,123375.72353782822
2265734,139833.97567831544
2265789,175336.20877120466
2265809,174943.29254586418
2265813,122262.42643313196
2265830,76096.24949712084
2265831,264067.753904276
2265833,203875.9684165683
2265834,203875.9684165683
2266121,203024.8602128038
2266839,172994.4945073592
2266845,183301.87403310213
2266848,162592.8934538492
2266856,209889.526336293
2266857,96834.21302271188
2267334,78459.50149053549
2267336,78459.50149053549
2267337,78459.50149053549
2267350,784334.7002467156
2267367,252008.64742452544
2267475,148080.2254809872
2267504,266859.0528869936
2267515,100054.5688574016
2267516,172610.71465906096
2267533,118406.37337760848
2267544,177579.01620804312
2267547,172623.4631620846
2267668,194158.00079125853
2267672,250117.92768164826
2267677,305028.3951993762
2267705,94050.6556676221
2267792,271188.73832008144
2268160,119195.15842619727
2271721,109449.2436723909
2271977,473171.50883871445
2271978,485409.64285588195
2272133,95993.4551724881
2272506,212221.5731024182
2273760,457476.066596996
2273765,457476.066596996
2274480,202753.4683694792
2274534,306396.7588115217
2274552,217892.3084025024
2274562,123375.72353782822
2274563,123375.72353782822
2274564,123375.72353782822
2274565,147641.2065157613
2274578,61735.73451572875
2274603,567746.3216710656
2274646,121286.01643473392
2274730,175688.00144753943
2274731,175688.00144753943
2274768,188467.81016201398
2274793,219114.27613421582
2274795,217834.66869128638
2274796,177083.57457343352
2274799,159483.96601265622
2274821,663467.1891712551
2274915,121545.7671400429
2275008,152259.26095787185
2275020,106278.94263257993
2275021,130896.52345532892
2275026,148947.11286875696
2275034,107029.85949127829
2275080,271948.36072270473
2275127,179244.7054658723
2275129,285731.24061436707
2275130,122857.67676097788
2275131,147761.59882645597
2275132,68885.01126106943
2275133,64385.40510912976
2275161,122693.6665959696
2275300,118821.08654010452
2275301,118821.08654010452
2276033,119439.12111564833
2276037,98662.4995367156
2276080,218257.57534010732
2276081,217507.9176790629
2284853,299057.93763560464
2285054,169510.6764792531
2285056,132431.12411012995
2286227,663467.1891712551
2286229,663467.1891712551
2286231,199990.23977356957
2286232,247993.81133892902
2286233,204196.55209468657
2286234,199990.23977356957
2286235,678317.78768859
2286236,243119.23065361954
2289161,1300956.6461494854
2294917,173970.62538509135
2295907,82697.52937902836
2296149,305441.38504346437
2296177,159760.27882353298
2298664,351302.2247921105
2299514,220900.04791094648
2299559,139349.72907020515
2299587,457428.9147975865
2299589,490403.09532975004
2299592,186432.0387068776
2299593,188353.67799369083
2299594,242465.30810941465
2299596,189020.09444031765
2299597,469959.78191228956
2299599,262605.47037045687
2299604,214440.4249402733
2299608,273913.7911931859
2299610,296563.02780317806
2299628,344039.6505068736
2299650,261470.8927876551
2299654,135629.07028438014
2299699,159880.09805937635
2304972,265142.0290675185
2305194,189862.2976429715
2305203,183707.67616101739
2306710,356789.635684119
2307172,207393.8285271835
2307473,736783.2623484452
2307474,156459.56025503532
2309953,150563.04355179486
2311679,177506.70530140967
2315163,211737.91373594393
2316532,93117.654302888
2316620,175718.3785500236
2316653,105504.73135637668
2320615,93117.654302888
2320708,451553.55715976894
2321672,315000.4084946938
2321692,668845.6807863355
2321742,120717.52225183841
2327310,119860.33272970714
2327357,134630.80759432577
2327358,229821.73554099127
2327366,874813.787632939
2327367,462895.9265194661
2327411,135884.83311448485
2327412,175353.2294335366
2327534,96753.46448556421
2327559,248031.556620754
2327728,327129.8905070817
2327730,150229.97368153086
2327731,92348.16179168099
2327740,122055.04074873196
2327742,198812.00335108742
2327748,142352.81796595542
2327749,149595.80154799254
2327759,214331.60761093438
2327785,152055.3393497839
2327787,76499.62323222225
2327839,221007.0992995015
2328010,100584.85645112653
2328011,119352.56886204013
2328012,186351.78800273422
2328018,222671.8469091548
2328019,222671.8469091548
2328046,121672.45764878612
2328083,84495.51448425635
2328084,184848.50913329178
2328088,344646.38294009864
2328133,297129.6157865791
2328212,168763.67188196006
2328320,95021.86063464989
2328326,110773.44993055255
2328369,118313.1306192435
2328371,147521.11546892818
2328375,96067.23791213895
2328378,121109.74595110265
2328381,198416.85632930687
2328383,70129.75666695861
2328385,113721.19577661234
2328388,167814.18375073548
2328390,229069.67422476874
2328392,238850.7567605206
2328393,167814.18375073548
2328396,161515.9960934034
2328399,95500.05893814054
2330281,144211.09717569908
2330683,152602.17124671448
2168328,97007.03760679961
2168392,177579.01620804312
2175438,84024.15977922623
2175509,394433.93967325904
2176950,106371.37076740751
2176968,191115.5245067548
2178502,98662.4995367156
2178606,266552.9263109849
2178651,82262.65543614687
2178683,121545.7671400429
2178686,121545.7671400429
2178689,121545.7671400429
2178690,121545.7671400429
2178694,121545.7671400429
2178699,121545.7671400429
2181240,171661.58549849025
2182634,121524.52337120383
2182635,121524.52337120383
2183563,102636.31600411501
2183564,113662.16851917577
2202384,124294.30876354556
2202385,124294.30876354556
2202410,93401.86637246421
2206685,202944.07241894363
2218724,160791.16705270525
2222556,127652.04708226111
2224544,150563.04355179486
2224651,153348.5128689796
2227916,87458.85986472279
2228656,746010.4896555567
2228658,509837.1471238231
2228659,764648.6964388052
2230692,284679.36730293307
2238540,84550.57920126081
2238584,1136097.2978452183
2238771,179758.6571011179
2240265,144211.09717569908
2242498,122243.9255239542
2242504,208037.23178646638
2242531,191115.5245067548
2242532,86944.2888719421
2242533,208593.04893749085
2242534,155018.59775492336
2242535,185739.11854731577
2242578,139845.5710020777
2242631,143984.82025036693
2245929,224947.351746021
2245930,224947.351746021
2265868,144874.02879160788
2267675,116871.42992462826
2274219,550553.851693906
2274894,831326.4810984337
2275093,73664.95109763596
2327744,188432.83583695267
2328095,101349.49800747825
2202375,304769.3037650231
2222628,508801.8279909789
2238482,84430.98118670017
2267633,94441.28306974817
2267634,94441.28306974817
2267635,94441.28306974817
2267636,94441.28306974817
2265626,135251.92690019208
2265630,237626.5847833339
2265631,180826.85395506775
2265638,100874.06248739499
2265639,115418.95197158368
2265670,112943.92001487133
2265671,130185.42573410273
2265675,316065.59588492813
2265677,150266.4909432698
2265678,134654.78884167204
2265681,137183.2645210252
2265683,189957.90988374062
2265684,118084.53686607815
2265685,177285.50417723163
2265687,312857.53046305856
2265690,150971.63202105925
2265708,1084559.1005326153
2265711,150197.30205496645
2265721,147471.00566032148
2265817,70160.5682075341
2265955,102796.08670539228
2267312,208768.12687572092
2267316,210382.96436837266
2271750,126855.03567525506
2271752,149928.391733437
2274522,103814.0960623513
2274637,225745.23689369147
2274758,331179.0452713387
2286215,132512.6280866547
2293379,167302.12069686514
2305189,171856.57818639162
2315113,64903.08559040731
2327586,204272.33998653883
2327589,77840.88745442574
2327590,95239.84320220853
2327592,278175.46549018036
2327594,241287.15647140404
2327596,351028.6142724877
2327599,102961.01960441637
2327603,106059.12533513272
2327604,81018.68799321481
2327609,78619.90755568304
2327614,151138.81073949812
2327658,685827.3414700944
2327660,160892.39706597864
2327661,146202.634730959
2327662,205178.85270982972
2327663,77619.02690123736
2327667,372717.03753607883
2327669,272364.8898992936
2327670,146202.634730959
2327671,101443.75456184101
2327672,131142.36026171022
2327676,173817.47618269286
2328264,121226.72937406905
2328265,146293.78253672307
2328271,217005.21130363148
2328300,91573.0881114339
2168433,86964.64410060352
2219871,200613.9280469336
2222566,118534.19667419221
2271754,100266.00882606245
2327653,102629.9412225739
2286216,162806.83685703523
2309978,132165.29557472977
2327970,47866.995052772036
2263404,132039.8798630169
2263410,185024.87356410947
2263467,108822.50250374209
2263476,309011.17433383834
2263480,295388.3518712915
2263482,165576.53498023612
2263638,136444.28153965579
2264075,96153.63653122503
2264079,199362.3472414025
2264151,61560.22770658934
2264158,83211.91969746917
2264178,242264.9071179879
2264189,175007.50552397154
2264219,394013.64992109773
2264229,394013.64992109773
2264248,170159.51914179762
2264274,282334.07202516776
2264298,523591.4124519316
2264474,582905.4364911662
2264482,209008.26842737946
2264514,136530.25583330035
2264518,166368.19845873854
2264549,105327.87096510628
2264589,403195.5696783378
2264619,262928.2163348791
2264637,240849.3270106772
2264695,174844.2157527349
2264699,261706.35657287482
2264702,120419.47803726848
2265192,91262.56258565407
2265236,334498.6024641238
2265246,82091.63582343292
2265676,93233.817315953
2265881,125750.7907279666
2265886,202364.47701044066
2265887,537742.5026497012
2265888,212415.47658905672
2266020,201915.96283925825
2266032,300154.67490071966
2266320,315900.8788603562
2266321,315900.8788603562
2266587,116990.54632578498
2266748,172492.2880728083
2266793,194206.90916001177
2266889,137446.994123433
2266893,351297.4806614612
2266918,103799.25128769445
2267013,58183.62832176763
2267031,58183.62832176763
2267032,56773.21818254847
2267033,58183.62832176763
2267034,58183.62832176763
2267067,115685.78400726465
2267097,299811.9425449979
2267108,123428.26553021515
2267109,90521.22542303149
2267169,117699.81993782384
2267181,154931.21572559726
2267229,483389.8155304042
2267238,178464.24504258673
2267239,306640.38978339074
2267365,363644.99699860055
2267366,225305.19911549828
2267372,428916.07350548153
2267932,83668.27316833478
2267947,90565.32821247014
2267960,89244.40308730183
2267981,312279.17346897087
2267982,190167.42766371343
2268002,353956.3674019248
2268005,114004.48633833507
2268091,175237.83369842253
2268301,168951.2538210056
2268333,425119.0556697552
2269116,270277.3809318487
2269215,89506.57260039744
2269237,109349.51117133001
2269257,153338.5786952767
2269380,455945.1391392784
2269424,287683.0159618228
2269542,166587.00766190983
2269761,60098.32805327464
2269762,108465.87294361883
2269763,585464.3017593058
2269794,259299.11404758078
2270518,264460.6583715957
2270524,173737.68732069177
2270539,372719.99388133053
2270549,127741.07746129051
2270578,324904.7120293814
2270746,164757.3942925218
2270816,581007.7816443077
2270825,125973.16089940532
2270874,260327.54626530517
2270937,552620.9123394807
2270939,127888.67449016911
2270964,152353.24092932005
2270968,138865.15754854478
2270969,49655.077340085394
2271005,190164.91696212158
2271017,173212.71187166078
2271022,244521.3627832449
2271072,111746.78228436486
2271119,197871.97112105353
2271136,425475.087678971
2271530,120490.88145585258
2271540,227224.52469414257
2271550,302842.954103961
2271582,132796.30827259168
2271720,168572.75301555143
2271730,98433.16334562427
2271753,365036.172958641
2272004,118074.18884075411
2272897,166671.96803344027
2272916,134115.8544460684
2272919,404068.7029569972
2272933,108049.01417267606
2274247,87009.20958426241
2274257,111382.66225568813
2274362,214474.92364104794
2274482,176173.86232430878
2274483,154207.19291163306
2274484,154207.19291163306
2274533,106481.62420381559
2274684,143863.71124552298
2274686,101807.47476526602
2274688,281398.402862452
2274689,191897.81901134131
2274693,132437.47243923962
2274925,235888.38722211283
2274928,478905.8191842276
2275128,406547.79037792986
2275723,162728.9961863149
2275725,92545.56973796793
2275740,143982.25657626422
2275746,217070.4449145095
2275753,309026.40805661184
2275754,95128.9931389753
2275757,67048.63373540447
2275758,82545.75061224187
2275986,202413.4328594821
2275987,202948.8612917074
2275994,333904.67996144923
2276648,123569.42936432722
2276664,195157.01884410807
2276675,274652.57547678374
2276747,133285.91642228237
2276777,115286.38839045366
2277102,204221.00308943033
2284747,135840.203721899
2284757,178416.84674527906
2284797,85917.66828555008
2284799,433972.4910310374
2286152,192331.6210281702
2286171,69517.93253350511
2286453,123865.84143462351
2286456,151743.13024160426
2286468,88723.01202639037
2289619,133726.58666597196
2289620,132315.20601770715
2289623,143362.65560882445
2289624,251317.06281976015
2289627,406323.99027011544
2289628,406286.7974799464
2289629,287997.11617414985
2289631,124580.21373394894
2289634,186748.145189511
2289635,186748.145189511
2289856,81055.81699307791
2289867,477766.3802333828
2289883,133851.2585122063
2289905,205608.60590501197
2289918,152353.24092932005
2289934,474156.825574247
2290051,104479.66129846404
2290117,496355.864689928
2290127,120041.54253345796
2290182,297456.4713698108
2290185,297456.4713698108
2290194,291360.9017944502
2290242,115447.12526917912
2290259,187287.8809945722
2290273,154774.54873265303
2290277,174228.90287446577
2290317,149467.4686768225
2290322,459180.45463015675
2290325,84984.67214702808
2290326,208091.60927813876
2290347,83755.53884833584
2290348,83707.25666602739
2290349,85830.92103525104
2290350,85830.92103525104
2290351,85830.92103525104
2290352,85830.92103525104
2290353,83707.25666602739
2290354,83698.71151515038
2290355,83698.71151515038
2290356,83707.25666602739
2290357,85830.92103525104
2290358,85830.92103525104
2290359,85830.92103525104
2290360,85830.92103525104
2290361,83707.25666602739
2290362,118347.3631586962
2290363,83698.71151515038
2290364,83698.71151515038
2290365,83698.71151515038
2290366,83707.25666602739
2290367,85830.92103525104
2290368,85830.92103525104
2290369,83707.25666602739
2290370,83698.71151515038
2290371,83698.71151515038
2290372,83707.25666602739
2290373,85830.92103525104
2290374,83707.25666602739
2290375,83698.71151515038
2290377,83698.71151515038
2290378,83698.71151515038
2290379,83707.25666602739
2290380,85830.92103525104
2290381,85830.92103525104
2290382,85830.92103525104
2290383,83707.25666602739
2290384,83698.71151515038
2290385,85830.92103525104
2290386,85830.92103525104
2290387,85830.92103525104
2290388,85830.92103525104
2290389,83707.25666602739
2290390,83698.71151515038
2290391,83698.71151515038
2290392,83698.71151515038
2290393,85830.92103525104
2290394,85830.92103525104
2290395,85830.92103525104
2290396,163386.27617330864
2290397,83698.71151515038
2290413,179424.76753271226
2290414,101620.93422706258
2290415,91820.15476471973
2290419,193784.5266957806
2290434,148377.19900532352
2290440,246727.8179225552
2290463,204368.46996785564
2290469,256035.93726519909
2290577,278485.7101687705
2290594,260835.63385594264
2290596,101329.26352900399
2290600,101752.23373687909
2290637,433888.9398701799
2290639,126458.09679157296
2290640,67207.86479023867
2290641,105581.68663684529
2290646,139009.37851966068
2290648,59010.04860559691
2290653,188139.3862413632
2290668,232209.30861019093
2290670,390215.99624288967
2290675,178979.91187393217
2290679,106323.0893710906
2290693,339282.15914306964
2290694,520072.88087930216
2290697,348405.28415899776
2290735,119200.4273383446
2290737,301300.8967886842
2290748,152867.33942288609
2290769,174298.9403519052
2290773,479769.81853354693
2290777,174298.9403519052
2290786,509998.35590575775
2290799,189050.91810890622
2290817,286267.5087487848
2290820,566387.5359778986
2290828,272930.2039510905
2290961,152313.08916159626
2291013,353956.3674019248
2291035,224420.82899040668
2291099,145239.00048009327
2291104,145239.00048009327
2291105,145239.00048009327
2291158,110688.86648162053
2291189,157254.88134299946
2291205,99081.2061423436
2291240,110675.16243888605
2291298,110675.16243888605
2291309,126693.15303329038
2291328,168332.41243471342
2291332,108718.62608598256
2291366,463308.62620601925
2291373,463308.62620601925
2291386,389695.4149993557
2291490,265986.41970668215
2291523,257449.85178324932
2291541,159720.6230977243
2291556,299560.50954826694
2291561,212393.0919936878
2291580,206771.00991320185
2291650,128253.83646125867
2291691,299019.3645488616
2291742,131058.34377988432
2291757,201842.09499585128
2291759,123134.72319335333
2291793,173212.71187166078
2292006,188609.96515464626
2292028,224145.58047742033
2292056,156766.55429952306
2292121,201362.8603937172
2292140,166003.10534075688
2292183,181619.9388313696
2292233,238454.36804843473
2292244,145685.07610508127
2292248,119686.76341325966
2292279,221700.95764029
2292285,693421.0369206985
2292291,265375.3962775783
2292305,339068.298353015
2292310,151658.02208379275
2292332,150267.9776899548
2292341,57614.860486439095
2292366,375413.6514375599
2292441,113304.24263947662
2292454,485256.5077590348
2292455,343676.1037384285
2292456,153700.1240481052
2292458,118857.71122868164
2292473,101848.31585849359
2292477,61490.16464850764
2292480,232443.90702230955
2292499,56099.60425794315
2292512,100612.86321224448
2292522,114060.67836850524
2292525,117315.03613439247
2292605,260974.1118776767
2292609,260974.1118776767
2292630,501097.58050296427
2292665,193465.7352965447
2292677,127200.21334135951
2292700,358318.8998823908
2292704,258174.5606679595
2292709,169860.60527099099
2292711,163045.85957258882
2292713,163045.85957258882
2292722,189848.72350976724
2292729,385776.66532945004
2292732,187508.3005870038
2292738,267109.12308536103
2292761,219253.9825254924
2292948,178068.08128947378
2293049,139393.42260910952
2293055,139393.42260910952
2293062,99516.77748142403
2293119,301800.08511977096
2293158,85848.64708637053
2293160,96462.89586570363
2293166,185780.6025944498
2293172,128509.77375864654
2293181,104763.470032257
2293186,262417.7774988202
2293188,73664.9789473765
2293217,116467.07409168243
2293221,699721.8837083386
2293222,699721.8837083386
2293223,699721.8837083386
2293227,92550.8551830123
2293228,188773.90448060934
2293229,699721.8837083386
2293230,699721.8837083386
2293231,699721.8837083386
2293233,104207.59363800351
2293518,122746.20611381711
2293519,122746.20611381711
2293520,122746.20611381711
2294380,197392.15165573172
2294410,147724.9366616004
2295021,228961.74607207932
2295031,414736.88207844034
2295034,348405.28415899776
2295038,71691.89051308663
2295047,79244.42325205161
2295050,79272.31391334636
2295052,69800.51482723275
2295053,89069.45458653878
2295054,100196.977071689
2295056,102620.71394835059
2295059,89069.45458653878
2295069,76160.20176833749
2295182,40618.53830466944
2295197,284218.69000400585
2295255,197487.39179802279
2295271,108126.67456921148
2295275,74188.46145877006
2295286,137595.5561697073
2295287,137129.5564799038
2295289,318875.70668073295
2295298,245718.54577103286
2295470,47484.176256193605
2295474,79280.01051593963
2295658,141475.15832130885
2295680,477332.1307756184
2295686,93095.32397824625
2296198,134995.74712683744
2296202,134995.74712683744
2296216,260289.5298900826
2296643,639852.0370371074
2296657,113975.8402824268
2296666,233820.32413661608
2296670,66238.40274639391
2296704,111467.05741516652
2296706,108347.87136192032
2296711,379091.29165191075
2296717,106970.46975345086
2296746,99585.19183378792
2296748,99585.19183378792
2296749,100086.69714179785
2296752,82695.83608242543
2296754,104768.89065207494
2296755,151234.43274136476
2296757,100086.69714179785
2296758,99585.19183378792
2296761,99585.19183378792
2296762,82695.83608242543
2296763,95510.86491341889
2296764,95510.86491341889
2296768,82695.83608242543
2296770,99585.19183378792
2296773,82695.83608242543
2296776,82695.83608242543
2296777,82695.83608242543
2296785,105289.43566606264
2296845,271429.0065542946
2296846,170058.8395342696
2296849,355934.32599139423
2296857,638026.9153234925
2296867,462429.75882902084
2296870,131639.81196621328
2296922,191781.30672254728
2296932,100361.76554985985
2296933,86957.61408473273
2296934,80405.36829840003
2296935,93268.69742665367
2296936,82895.10793364057
2296937,89404.81766911261
2296938,83047.65839104487
2296941,101412.44595266643
2296942,89404.81766911261
2296943,80405.36829840003
2296944,101892.12602901248
2296945,93268.69742665367
2296946,82895.10793364057
2296947,89404.81766911261
2296949,82895.10793364057
2296950,110144.55540867642
2296953,80405.36829840003
2296954,101892.12602901248
2296955,93268.69742665367
2296956,82895.10793364057
2296957,89404.81766911261
2296958,83047.65839104487
2296959,82895.10793364057
2296960,110144.55540867642
2296961,91205.71483771423
2296962,85326.78410996878
2296963,125352.17806522944
2296964,139415.9035045554
2296965,97385.42840062678
2296966,80701.28757740094
2296967,144365.74771856234
2296968,58430.393178322855
2296969,83243.22393282254
2296970,99194.67451944137
2296971,117715.72285607675
2296972,97385.42840062678
2296973,80701.28757740094
2296974,101733.82408834033
2296975,58430.393178322855
2296976,83243.22393282254
2296977,99194.67451944137
2296978,117715.72285607675
2296979,97385.42840062678
2296980,80701.28757740094
2296981,101733.82408834033
2296982,104836.16473370821
2296983,96945.4730771072
2296984,114022.59158114462
2296985,93268.69742665367
2296986,142113.04929201008
2296987,81882.13795521633
2296988,61434.1317655889
2296989,102832.81597958325
2296990,93268.69742665367
2296991,122164.46222219821
2296992,102832.81597958325
2296993,93268.69742665367
2296994,85285.3965669797
2297021,233550.87881810305
2297030,176102.07035689967
2297060,91675.8468053563
2297063,121620.43832988966
2297069,153161.3093504437
2297090,427655.5829688357
2297098,144673.7895707543
2297122,95218.849876128
2297137,177554.09242165653
2297152,120919.83252072782
2297156,232209.30861019093
2297159,396730.1308567205
2297251,132418.09400143375
2297258,74275.41754046454
2297280,630665.9561515674
2297366,230063.11524314794
2297376,71664.15889755623
2297401,428392.64696456376
2297408,499657.77658893005
2297423,252645.8074302513
2297451,121354.54783238043
2297461,205961.6389605004
2297585,106494.83625763949
2297636,137899.99302092582
2297679,285715.10810691235
2297682,285715.10810691235
2297740,76290.06329761219
2297747,76290.06329761219
2297750,76290.06329761219
2297767,503293.5925784465
2297784,128983.5750274113
2297830,89958.73199748981
2297876,173995.1390285391
2297882,89958.73199748981
2297886,74850.5203283706
2297887,68368.20711754616
2297930,61759.33637738223
2298513,61163.473428794234
2298882,77415.42777887649
2298883,49326.290368109345
2298893,148481.73969231945
2298894,141897.37821189727
2298895,96043.25542411924
2298898,58671.89034578599
2298900,35154.385344255716
2298901,119247.64833271808
2298902,105165.39340391394
2298903,76543.29690525513
2298904,161745.45240788395
2298905,65517.967645623896
2298906,57964.39635144714
2298921,41103.87830649729
2298922,70908.44344392858
2298929,77415.42777887649
2298930,54828.62931357998
2298931,72862.52437177177
2298932,43696.65265935793
2298935,43966.717820860445
2298938,155368.2036372555
2298939,118266.8803035884
2298940,163881.8160804787
2298941,92916.64815590663
2298942,92916.64815590663
2299039,393971.0595812664
2299049,60113.62606187907
2299060,67170.56461301853
2299061,54890.805679532845
2299062,95565.2551960795
2299063,55461.19707816948
2299064,55461.19707816948
2299065,32970.329301333
2299066,103747.76693829145
2299067,51883.59807795004
2299069,62778.91526750525
2299070,95565.2551960795
2299071,55461.19707816948
2299072,55461.19707816948
2299073,103747.76693829145
2299074,103747.76693829145
2299075,23752.455515872432
2299076,23752.455515872432
2299077,23752.455515872432
2299078,23752.455515872432
2299079,23752.455515872432
2299080,23752.455515872432
2299081,23752.455515872432
2299082,23752.455515872432
2299083,23752.455515872432
2299084,44747.289277147225
2299085,44747.289277147225
2299086,34235.569347291435
2299087,34235.569347291435
2299090,34235.569347291435
2299092,23084.434951890053
2299093,52281.7098525755
2299094,52281.7098525755
2299095,67170.56461301853
2299096,67170.56461301853
2299097,30355.674919846013
2299098,32970.329301333
2299102,30355.674919846013
2299105,31245.071209864636
2299106,34235.569347291435
2299107,40569.96717807416
2299108,52281.7098525755
2299109,63851.17802518824
2299285,174627.7196006061
2299288,134612.26790636603
2299302,96650.63596578529
2299304,94716.36835733883
2299309,87534.11879538366
2299311,87534.11879538366
2299313,87534.11879538366
2299316,102335.15763427463
2299369,111159.46677827202
2299372,105421.22460047404
2299377,111159.46677827202
2299381,96009.6136686712
2299401,114000.28227877311
2299403,114852.39462011392
2299408,106426.38476542577
2299410,66245.45285426492
2299412,90006.62943858338
2299414,106426.38476542577
2299417,133207.55976493677
2299419,106426.38476542577
2299421,138894.36168180188
2299423,66245.45285426492
2299426,127089.04193656238
2299428,133207.55976493677
2299451,106459.89606430056
2299474,138894.36168180188
2299475,133207.55976493677
2299493,73477.95754465407
2299495,73477.95754465407
2299555,128445.104762025
2299556,134962.2784260148
2299557,129434.26301173061
2299558,126378.78372083597
2299560,134962.2784260148
2299561,129434.26301173061
2299562,126378.78372083597
2299563,134962.2784260148
2299564,129434.26301173061
2299565,126378.78372083597
2299566,129434.26301173061
2299567,126378.78372083597
2299568,134962.2784260148
2299569,129434.26301173061
2299570,126378.78372083597
2299571,129434.26301173061
2299572,126378.78372083597
2299573,88634.26191294851
2299574,120765.12405186858
2299575,108057.73501215727
2299744,318173.9343226806
2299761,178859.30667581066
2299789,131992.71826791548
2299791,159800.85445188367
2299808,545761.9596160547
2299833,355445.7322679075
2299848,254737.4321711425
2299890,181125.92327003513
2299907,96684.29934289287
2299959,98186.86253162826
2299987,386824.7369083111
2299991,83196.84213755914
2300002,82638.85178877127
2300003,100743.27511412662
2300019,79654.2060489205
2300029,61145.00498611133
2300034,100743.27511412662
2300047,79654.2060489205
2300054,100743.27511412662
2300069,79654.2060489205
2300087,100743.27511412662
2300106,79654.2060489205
2300124,100743.27511412662
2300126,52590.53647436788
2300151,43270.41993911252
2300155,83196.84213755914
2300172,52590.53647436788
2300176,100743.27511412662
2300181,80129.71727319412
2300191,43270.41993911252
2300197,89921.68848080686
2300214,43270.41993911252
2300218,92279.61008329928
2300234,28191.929826820295
